theta_deg,quantity,bin_lo,bin_hi,bin_center,n,q16,q84,sigma68,std,sigma,sigma_err
10,delta_p_over_p,0.6812920690579614,0.7356422544596414,0.7079457843841379,124,-0.03237406777518058,0.029942010585173737,0.031158039180177156,0.057158987849504884,0.031158039180177156,0.003955987866110798
10,delta_p_over_p,0.8576958985908941,0.9261187281287935,0.8912509381337456,122,-0.031876355109850964,0.026916546759053382,0.029396450934452173,0.03263874419345565,0.029396450934452173,0.002833138810594571
10,delta_p_over_p,0.9261187281287935,1.0,0.9623506263980885,140,-0.0287857745279749,0.034614369930213384,0.03170007222909414,0.04576642472327714,0.03170007222909414,0.003632707057333187
10,delta_p_over_p,1.0,1.0797751623277094,1.0391223038351691,162,-0.026816168873488488,0.034241356575379536,0.030528762724434014,0.12385776467239931,0.030528762724434014,0.0024630359607387066
10,delta_p_over_p,1.0797751623277094,1.1659144011798317,1.1220184543019633,141,-0.030672455148778924,0.03457505022119132,0.03262375268498512,0.08666920918864365,0.03262375268498512,0.0029412002950347433
10,delta_p_over_p,1.1659144011798317,1.2589254117941675,1.2115276586285886,168,-0.0317036695675728,0.03094708667600302,0.03132537812178791,0.07768675451779944,0.03132537812178791,0.002511726364966532
10,delta_p_over_p,1.2589254117941675,1.3593563908785256,1.3081774742601942,161,-0.02137138066535111,0.032152880839562414,0.026762130752456762,0.046308727588838354,0.026762130752456762,0.0025847618229439305
10,delta_p_over_p,1.3593563908785256,1.4677992676220697,1.4125375446227544,188,-0.029264568834741395,0.02162725092965945,0.025445909882200423,0.10530522915798832,0.025445909882200423,0.002608948378640233
10,delta_p_over_p,1.4677992676220697,1.5848931924611134,1.525222956539019,180,-0.033579482366159,0.034758902538076245,0.03416919245211762,0.10888547138546842,0.03416919245211762,0.0030275789182678137
10,delta_p_over_p,1.5848931924611134,1.711328304161781,1.6468978654828685,200,-0.029300623750643746,0.03283253993570296,0.031066581843173353,0.0733786836801825,0.031066581843173353,0.002105093416763872
10,delta_p_over_p,1.711328304161781,1.8478497974222907,1.7782794100389228,185,-0.03782901502571887,0.0333142888871762,0.035571651956447535,0.055390445960623945,0.035571651956447535,0.002747465513202141
10,delta_p_over_p,1.8478497974222907,1.9952623149688797,1.9201419386388014,218,-0.03376421598978721,0.03037509937637475,0.03206965768308098,0.1675189455541596,0.03206965768308098,0.0025123181028361683
10,delta_p_over_p,1.9952623149688797,2.1544346900318834,2.073321573485955,244,-0.02938277839990218,0.03203584563720972,0.03070931201855595,0.11929877029814083,0.03070931201855595,0.002452223652081881
10,delta_p_over_p,2.1544346900318834,2.3263050671536263,2.2387211385683394,263,-0.02755995325009137,0.02957655741739204,0.028568255333741705,0.08964246189243412,0.028568255333741705,0.001928496056797493
