theta_deg,quantity,bin_lo,bin_hi,bin_center,n,q16,q84,sigma68,std,sigma,sigma_err
10,delta_invpt,0.127742936901709,0.13793365042926117,0.1327405348919745,120,-0.3143485298404865,0.35139156022965906,0.3328700450350728,18.043660436992315,0.3328700450350728,0.03636427689824421
10,delta_invpt,0.14893732978270904,0.16081882944278028,0.15476410125086698,141,-0.19735611452831558,0.2582103164489165,0.22778321548861605,0.28530099755091193,0.22778321548861605,0.026247402186351902
10,delta_invpt,0.16081882944278028,0.17364817766693033,0.167110432550657,160,-0.2574547176162129,0.27350163723969956,0.2654781774279562,228.28083616981755,0.2654781774279562,0.028969168370974175
10,delta_invpt,0.17364817766693033,0.18750098922822062,0.1804416944340394,143,-0.19604957053833852,0.18883562144413396,0.19244259599123625,1.5062625580234128,0.19244259599123625,0.021096966194473744
10,delta_invpt,0.18750098922822062,0.2024589110805081,0.19483645989820186,146,-0.1914799785249823,0.21535992341310733,0.2034199509690448,103.99722404533145,0.2034199509690448,0.018161787679156847
10,delta_invpt,0.2024589110805081,0.21861010357664704,0.21037957011393726,165,-0.19159021247751987,0.15337905091345333,0.1724846316954866,0.18125802242033523,0.1724846316954866,0.011564945660830552
10,delta_invpt,0.21861010357664704,0.2360497600759514,0.2271626344702104,197,-0.15736157394708097,0.15268585435184887,0.15502371414946492,1.7795285779429342,0.15502371414946492,0.012347336311025242
10,delta_invpt,0.2360497600759514,0.2548806680034274,0.2452845705098616,183,-0.13154064863539564,0.1291858335148176,0.1303632410751066,9.871837319327453,0.1303632410751066,0.00926328959579322
10,delta_invpt,0.2548806680034274,0.2752138146675958,0.26485218693876833,181,-0.15948107842950227,0.15936666461469817,0.15942387152210022,60.66055496779294,0.15942387152210022,0.017889695474326152
10,delta_invpt,0.2752138146675958,0.29716904140753153,0.28598081314465745,205,-0.11195715406774027,0.13560621868194472,0.12378168637484249,41.24140314951949,0.12378168637484249,0.01041833996934203
10,delta_invpt,0.29716904140753153,0.3208757499245872,0.3087949789358829,209,-0.12107004247177981,0.10608629212988784,0.11357816730083382,0.2539509503719708,0.11357816730083382,0.008794160782444486
10,delta_invpt,0.3208757499245872,0.34647366496184673,0.33342914850647465,217,-0.0942886998884588,0.10947528667471522,0.10188199328158701,0.18367310393108582,0.10188199328158701,0.007170639230003888
10,delta_invpt,0.34647366496184673,0.37411365782645445,0.36002851295336863,236,-0.09739259436496885,0.08561179712088846,0.09150219574292864,339.27058844064,0.09150219574292864,0.007000789032420462
10,delta_invpt,0.37411365782645445,0.4039586356085732,0.3887498460168276,276,-0.08725153017974963,0.09736503778924765,0.09230828398449864,57.69837672458278,0.09230828398449864,0.009272544953153383
10,delta_invpt,0.4039586356085732,0.43618450133792713,0.41976242808769215,273,-0.0855438073847106,0.07102815799117279,0.0782859826879417,38.72063148831468,0.0782859826879417,0.004020285339627042
10,delta_invpt,0.43618450133792713,0.4709811907369914,0.4532490439274613,299,-0.08037809687207707,0.07805635191908826,0.07921722439558267,68.11788469705364,0.07921722439558267,0.007800721422274912
10,delta_invpt,0.4709811907369914,0.5085537916813327,0.4894070599816537,296,-0.07936738526826023,0.06404733347730518,0.0717073593727827,113.9280069498444,0.0717073593727827,0.005654857531354726
10,delta_invpt,0.5085537916813327,0.5491237529650835,0.5284495876360172,313,-0.0788651260884649,0.06963264900691069,0.0742488875476878,110.78665418948522,0.0742488875476878,0.005389058414559316
10,delta_invpt,0.5491237529650835,0.5929301894958741,0.5706067392716918,353,-0.06452116980502226,0.05051460544868673,0.057517887626854496,45.42645195640253,0.057517887626854496,0.0036448649626652273
10,delta_invpt,0.5929301894958741,0.6402312916119071,0.6161269845223761,418,-0.0581672352211416,0.060396497170968615,0.059281866196055105,94.89822612934735,0.059281866196055105,0.003750007067695777
10,delta_invpt,0.6402312916119071,0.6913058468275264,0.665278614727131,406,-0.059735496998565195,0.05208750954007941,0.0559115032693223,62.83859245630008,0.0559115032693223,0.003722100175318784
10,delta_invpt,0.6913058468275264,0.7464548829762869,0.7183513242101417,411,-0.04990620400025022,0.04602981723345643,0.047968010616853324,587.6380870443979,0.047968010616853324,0.0043094728525362525
10,delta_invpt,0.7464548829762869,0.8060034424360318,0.775657917707331,487,-0.055092074784852306,0.046168780360386276,0.05063042757261929,23.267046949622983,0.05063042757261929,0.0027711013408336844
10,delta_invpt,0.8060034424360318,0.8703024978930588,0.8375361540032065,515,-0.051690459239120544,0.04721831297642187,0.04945438610777121,103.72045786375998,0.04945438610777121,0.0023705352038220005
10,delta_invpt,0.8703024978930588,0.9397310209366891,0.9043507366441379,530,-0.04619655388103837,0.04523144961593886,0.045714001748488615,130.50593098459373,0.045714001748488615,0.002541801386927652
10,delta_invpt,0.9397310209366891,1.0146982156762974,0.9764954634611078,621,-0.03872933709957733,0.042456511647810766,0.04059292437369405,93.22162580298625,0.04059292437369405,0.002143122753597655
10,delta_invpt,1.0146982156762974,1.0956459305455117,1.0543955475709896,608,-0.03854060319590129,0.04347707216114809,0.04100883767852469,101.19368970942848,0.04100883767852469,0.002029845601172007
10,delta_invpt,1.0956459305455117,1.1830512625084741,1.1385101235360797,661,-0.03931740130194224,0.04116191045087724,0.040239655876409736,92.94916035008302,0.040239655876409736,0.0020749472344522304
10,delta_invpt,1.1830512625084741,1.2774293690170897,1.2293349534529112,749,-0.038315751634686576,0.03910009359131983,0.0387079226130032,169.23952439646982,0.0387079226130032,0.0020043433783586127
10,delta_invpt,1.2774293690170897,1.3793365042926113,1.3274053489197446,772,-0.03496689917243695,0.03250225525284147,0.033734577212639213,92.4999289758179,0.033734577212639213,0.0018066589811103412
10,delta_invpt,1.3793365042926113,1.4893732978270904,1.433299326104487,855,-0.0383645388265167,0.029509150943448116,0.03393684488498241,226.70543437800353,0.03393684488498241,0.0015826451471663975
10,delta_invpt,1.4893732978270904,1.6081882944278025,1.5476410125086697,977,-0.0335868964986441,0.028937451253981845,0.03126217387631297,120.59234790142044,0.03126217387631297,0.0011553028151109945
10,delta_invpt,1.6081882944278025,1.7364817766693033,1.6711043255065696,392,-0.022269966414277528,0.025533714695364695,0.023901840554821113,139.24988804615637,0.023901840554821113,0.0022236558387234723
20,delta_invpt,0.316751260131196,0.3420201433256687,0.32914329917022134,146,-0.032004731903108666,0.024156504780198505,0.028080618341653586,59.032238736192646,0.028080618341653586,0.0024258217434696737
20,delta_invpt,0.3420201433256687,0.3693048557788204,0.3554007592906036,197,-0.028909278416347526,0.018165346933238,0.02353731267479276,0.043040567820247226,0.02353731267479276,0.0021480688705233773
20,delta_invpt,0.3693048557788204,0.39876621059698725,0.38375291255440275,235,-0.029110294270967004,0.017462542152463404,0.023286418211715204,49.24250674295182,0.023286418211715204,0.0012763279328143907
20,delta_invpt,0.39876621059698725,0.43057784977816765,0.41436686344716167,245,-0.02373052153030649,0.013846555527704462,0.018788538529005475,95.10592981472492,0.018788538529005475,0.0012217572896508003
20,delta_invpt,0.43057784977816765,0.46492726763893705,0.4474230472418829,309,-0.022456070099572328,0.01460991867177728,0.0185329943856748,39.28193559667057,0.0185329943856748,0.0012663307074057691
20,delta_invpt,0.46492726763893705,0.5020169158854119,0.4831162934647626,312,-0.02206035158186982,0.011596976478401758,0.01682866403013579,54.25654376396735,0.01682866403013579,0.00100460702920586
20,delta_invpt,0.5020169158854119,0.5420653968414266,0.5216569741990754,336,-0.020166889574420522,0.007450500840571816,0.013808695207496169,32.466079791518816,0.013808695207496169,0.000805065335148117
20,delta_invpt,0.5420653968414266,0.585308751866686,0.5632722439951886,426,-0.019759984174960055,0.005921437727405721,0.012840710951182888,60.59178966908594,0.012840710951182888,0.0007439417311840486
20,delta_invpt,0.585308751866686,0.6320018525586798,0.608207378694598,455,-0.01793918655391696,0.004360166033015162,0.011149676293466061,39.789432059356855,0.011149676293466061,0.0004888066962508951
20,delta_invpt,0.6320018525586798,0.6824199029379618,0.6567272210588704,515,-0.017812259665297505,0.005185434742279244,0.011498847203788375,108.23742548884293,0.011498847203788375,0.0005863680871153064
