theta_deg,quantity,bin_lo,bin_hi,bin_center,n,q16,q84,sigma68,std,sigma,sigma_err
46,delta_phi_mod_pi_rad,0.49826035144478104,0.5318295896944989,0.5147714038968314,127,-0.004829438464721034,0.004285159907743646,0.00455729918623234,0.08163598372087542,0.00455729918623234,0.0004926764746862277
46,delta_phi_mod_pi_rad,0.5318295896944989,0.5676604844324338,0.5494530394141812,142,-0.004730526229288132,0.004627468627994248,0.00467899742864119,0.02313265655384007,0.00467899742864119,0.0003976096196669479
46,delta_phi_mod_pi_rad,0.5676604844324338,0.6059054099851234,0.5864712768349253,179,-0.004552295769550137,0.0022429935191869118,0.0033976446443685243,0.030273713576899865,0.0033976446443685243,0.0003072203049750707
46,delta_phi_mod_pi_rad,0.6059054099851234,0.6467270065773576,0.6259835397745739,234,-0.003955238460930266,0.003057061922495179,0.0035061501917127225,0.019813799191036888,0.0035061501917127225,0.00026627251375766045
46,delta_phi_mod_pi_rad,0.6467270065773576,0.6902988719753775,0.6681578579320627,280,-0.0032336609306034348,0.0026592244423223653,0.0029464426864629,0.010707954395592634,0.0029464426864629,0.0001677126811963711
46,delta_phi_mod_pi_rad,0.6902988719753775,0.7368062997280774,0.7131735816522117,335,-0.003419150173147445,0.0024340449284284958,0.0029265975507879703,0.018199704064960343,0.0029265975507879703,0.00016158301165118138
46,delta_phi_mod_pi_rad,0.7368062997280774,0.786447067145643,0.7612221446303176,364,-0.002773424011694328,0.002763571095453049,0.0027684975535736886,0.005506960738742058,0.0027684975535736886,0.00013116311047106272
46,delta_phi_mod_pi_rad,0.786447067145643,0.8394322763665895,0.8125078780023582,388,-0.0027105533180805095,0.0023283938388785415,0.0025194735784795255,0.018694370909387473,0.0025194735784795255,0.00016658038831232494
46,delta_phi_mod_pi_rad,0.8394322763665895,0.8959872520899107,0.8672488792828037,423,-0.002157075369745227,0.0021467475573076966,0.002151911463526462,0.008641030563834367,0.002151911463526462,0.0001254896319891413
46,delta_phi_mod_pi_rad,0.8959872520899107,0.9563524997900372,0.9256779398452749,509,-0.0023962671616542686,0.0018387029293356956,0.002117485045494982,0.031097907075027263,0.002117485045494982,0.00013930148180510768
46,delta_phi_mod_pi_rad,0.9563524997900372,1.0207847284895002,0.9880435348902536,538,-0.0024136825738761926,0.0015722637576100773,0.001992973165743135,0.016102796348680115,0.001992973165743135,8.168823032462834e-05
46,delta_phi_mod_pi_rad,1.0207847284895002,1.0895579424387447,1.0546108801097742,548,-0.0020543282924944074,0.0015609625660094383,0.0018076454292519227,0.06704073459746517,0.0018076454292519227,8.073773432898101e-05
46,delta_phi_mod_pi_rad,1.0895579424387447,1.16296460634556,1.1256630595426649,606,-0.0018115800156969896,0.0014639664023567533,0.0016377732090268715,0.007091077892552973,0.0016377732090268715,6.039549153570739e-05
46,delta_phi_mod_pi_rad,1.16296460634556,1.2413168891093835,1.201502229416654,648,-0.0019409438785398425,0.0012995535774377666,0.0016202487279888046,0.03242736845682503,0.0016202487279888046,7.046789699692845e-05
46,delta_phi_mod_pi_rad,1.2413168891093835,1.3249479913495736,1.2824509030967925,686,-0.0016966536455894853,0.0013105280267542874,0.0015035908361718865,0.05113104497590359,0.0015035908361718865,5.416997300044957e-05
