theta_deg,quantity,bin_lo,bin_hi,bin_center,n,q16,q84,sigma68,std,sigma,sigma_err
46,delta_theta_rad,0.49826035144478104,0.5318295896944989,0.5147714038968314,127,-0.003429420058656505,0.003800823988503649,0.0036151220235800773,0.06987850089001209,0.0036151220235800773,0.00037736757516804756
46,delta_theta_rad,0.5318295896944989,0.5676604844324338,0.5494530394141812,142,-0.0030640941525181863,0.00311193097870734,0.0030880125656127634,0.18010970468110052,0.0030880125656127634,0.0003033311472526548
46,delta_theta_rad,0.5676604844324338,0.6059054099851234,0.5864712768349253,179,-0.002695930280394734,0.0023493239032199176,0.002522627091807326,0.11752210020349005,0.002522627091807326,0.00018540582441370785
46,delta_theta_rad,0.6059054099851234,0.6467270065773576,0.6259835397745739,234,-0.0022937023467600602,0.0024658690715087727,0.0023797857091344167,0.020587743472940505,0.0023797857091344167,0.00011439766697366912
46,delta_theta_rad,0.6467270065773576,0.6902988719753775,0.6681578579320627,280,-0.002386973649812871,0.0020230810490113613,0.0022050273494121165,0.004615093710268945,0.0022050273494121165,0.00013633526570357713
46,delta_theta_rad,0.6902988719753775,0.7368062997280774,0.7131735816522117,335,-0.0019149145597790885,0.0019320217289845677,0.0019234681443818281,0.04039648420195259,0.0019234681443818281,0.0001161855989264117
46,delta_theta_rad,0.7368062997280774,0.786447067145643,0.7612221446303176,364,-0.0019729452805806514,0.001564104099368238,0.0017685246899744448,0.12048631499166106,0.0017685246899744448,0.00011770721582878889
46,delta_theta_rad,0.786447067145643,0.8394322763665895,0.8125078780023582,388,-0.0018220663770329448,0.0016930264202621313,0.0017575463986475382,0.012384602026260884,0.0017575463986475382,0.00011864539770059132
46,delta_theta_rad,0.8394322763665895,0.8959872520899107,0.8672488792828037,423,-0.0015549718359665077,0.0015327773128280678,0.0015438745743972877,0.0032813495789708476,0.0015438745743972877,6.421661077550978e-05
46,delta_theta_rad,0.8959872520899107,0.9563524997900372,0.9256779398452749,509,-0.0014718515547425337,0.001664846712601426,0.0015683491336719799,0.034646204858837626,0.0015683491336719799,6.331477601664871e-05
46,delta_theta_rad,0.9563524997900372,1.0207847284895002,0.9880435348902536,538,-0.0014493843277198469,0.001257665499267179,0.001353524913493513,0.007047486121295005,0.001353524913493513,5.998807089931313e-05
46,delta_theta_rad,1.0207847284895002,1.0895579424387447,1.0546108801097742,548,-0.0011273465125506154,0.0012278535676926777,0.0011776000401216465,0.14466313867709144,0.0011776000401216465,5.173148227519565e-05
46,delta_theta_rad,1.0895579424387447,1.16296460634556,1.1256630595426649,606,-0.0012216169823629165,0.0011936329816281343,0.0012076249819955253,0.06947756694570309,0.0012076249819955253,5.111356405418666e-05
46,delta_theta_rad,1.16296460634556,1.2413168891093835,1.201502229416654,648,-0.0011145195514695994,0.0012000271714313815,0.0011572733614504905,0.0970147827646004,0.0011572733614504905,4.9746470986006964e-05
46,delta_theta_rad,1.2413168891093835,1.3249479913495736,1.2824509030967925,686,-0.001096289673643791,0.0011184108320060782,0.0011073502528249346,0.05847343707488258,0.0011073502528249346,3.802149610321252e-05
46,delta_theta_rad,1.3249479913495736,1.4142135623730951,1.368853322604565,727,-0.0009735574094244504,0.000992987187556329,0.0009832722984903898,0.0859137056143024,0.0009832722984903898,3.404243564268454e-05
46,delta_theta_rad,1.4142135623730951,1.5094932126074085,1.4610769225401965,793,-0.0009180477938804587,0.0009860489407194793,0.000952048367299969,0.12519272882459836,0.000952048367299969,3.2127691787971714e-05
46,delta_theta_rad,1.5094932126074085,1.6111921279303265,1.5595138926336358,846,-0.000859239763923081,0.0010014618753663828,0.0009303508196447319,0.07924403236468128,0.0009303508196447319,3.688421763583554e-05
46,delta_theta_rad,1.6111921279303265,1.7197427927619378,1.664582845569108,937,-0.000904540832054992,0.0008609113831781868,0.0008827261076165894,0.11835200004465446,0.0008827261076165894,2.779006216343157e-05
46,delta_theta_rad,1.7197427927619378,1.8356068292462027,1.7767305971758212,957,-0.0008311060906424749,0.0006986660092964669,0.0007648860499694709,0.049233737447204606,0.0007648860499694709,2.4031047228998884e-05
46,delta_theta_rad,1.8356068292462027,1.9592769603435267,1.8964340665552597,1049,-0.0007007094706455596,0.000720044502567796,0.0007103769866066778,0.10157309211985993,0.0007103769866066778,2.1904226828032166e-05
46,delta_theta_rad,1.9592769603435267,2.0912791051825472,2.0242023042255415,1140,-0.0006756204862409199,0.0007050096579370413,0.0006903150720889806,0.10499063243003716,0.0006903150720889806,1.7500802793011597e-05
46,delta_theta_rad,2.0912791051825472,2.2321746155818123,2.160578656907711,1228,-0.0006297768316404895,0.0006627473088206149,0.0006462620702305522,0.11019543770188289,0.0006462620702305522,2.1686844308084952e-05
46,delta_theta_rad,2.2321746155818123,2.382562663252393,2.306143078159937,1256,-0.0005749356175939413,0.000622935283684578,0.0005989354506392597,0.09122090369497146,0.0005989354506392597,1.9167112487588842e-05
46,delta_theta_rad,2.382562663252393,2.543082787833219,2.4615145946858075,1290,-0.0005688334924058402,0.0005648587653693049,0.0005668461288875726,0.047983633796924316,0.0005668461288875726,1.4290165989452954e-05
46,delta_theta_rad,2.543082787833219,2.7144176165949068,2.6273539388049296,1443,-0.0005089041539878369,0.000550315792253242,0.0005296099731205394,0.08335662899180683,0.0005296099731205394,1.3543247348705952e-05
46,delta_theta_rad,2.7144176165949068,2.897295767377901,2.8043663582806784,1557,-0.0004869613656189697,0.0005032359390009056,0.0004950986523099376,0.13192628588617034,0.0004950986523099376,1.1729124692251174e-05
46,delta_theta_rad,2.897295767377901,3.092494947109918,2.993304615454149,1684,-0.0004613967865443413,0.0004781345638840629,0.00046976567521420207,0.08946397452079473,0.00046976567521420207,1.0351368854346004e-05
