theta_deg,quantity,bin_lo,bin_hi,bin_center,n,q16,q84,sigma68,std,sigma,sigma_err
10,delta_phi_rad,0.9563524997900372,1.0207847284895002,0.9880435348902536,134,-0.029599970525939837,0.014175965683976681,0.021887968104958258,0.02419439012249488,0.021887968104958258,0.002114766377734284
10,delta_phi_rad,1.0207847284895002,1.0895579424387447,1.0546108801097742,120,-0.01665683209273557,0.022553685344593715,0.019605258718664642,0.023873307721405744,0.019605258718664642,0.0020267559144564523
10,delta_phi_rad,1.0895579424387447,1.16296460634556,1.1256630595426649,143,-0.01654073766851402,0.018084034292044537,0.01731238598027928,0.2617580544342399,0.01731238598027928,0.0011265292505610227
10,delta_phi_rad,1.16296460634556,1.2413168891093835,1.201502229416654,146,-0.015227532782262321,0.01909476645841739,0.017161149620339856,0.017623171200247912,0.017161149620339856,0.0016788237878130339
10,delta_phi_rad,1.3249479913495736,1.4142135623730951,1.368853322604565,125,-0.0187073652768008,0.012461351070988752,0.015584358173894777,0.031260434691388415,0.015584358173894777,0.0012430427255982089
10,delta_phi_rad,1.4142135623730951,1.5094932126074085,1.4610769225401965,133,-0.013373265399377061,0.011675376258872987,0.012524320829125024,0.38359295140896965,0.012524320829125024,0.0011097180443184048
10,delta_phi_rad,1.5094932126074085,1.6111921279303265,1.5595138926336358,130,-0.01637872814683835,0.01344325295010929,0.01491099054847382,0.3877437730381938,0.01491099054847382,0.001515936274809302
10,delta_phi_rad,1.6111921279303265,1.7197427927619378,1.664582845569108,135,-0.010270163016072153,0.011934141167097252,0.011102152091584702,0.013034474995882573,0.011102152091584702,0.0009973213395956264
10,delta_phi_rad,1.7197427927619378,1.8356068292462027,1.7767305971758212,160,-0.014823669715917748,0.008915401383830526,0.011869535549874136,0.24851078134741117,0.011869535549874136,0.001302714492719667
10,delta_phi_rad,1.8356068292462027,1.9592769603435267,1.8964340665552597,157,-0.013571595539898097,0.010019411219018294,0.011795503379458196,0.3544262982619075,0.011795503379458196,0.0007537337055531791
10,delta_phi_rad,1.9592769603435267,2.0912791051825472,2.0242023042255415,194,-0.012384503863991547,0.010734720325957866,0.011559612094974706,0.2252561951243287,0.011559612094974706,0.0006961683060371557
10,delta_phi_rad,2.0912791051825472,2.2321746155818123,2.160578656907711,186,-0.009811601029167828,0.009010503677351967,0.009411052353259897,0.39622638721997355,0.009411052353259897,0.000938572409529691
10,delta_phi_rad,2.2321746155818123,2.382562663252393,2.306143078159937,193,-0.00947530052460718,0.008821171626397764,0.009148236075502473,0.3200304698237321,0.009148236075502473,0.0008861874963345854
10,delta_phi_rad,2.382562663252393,2.543082787833219,2.4615145946858075,198,-0.008347279802891627,0.008665836239150316,0.00850655802102097,0.3868769047305021,0.00850655802102097,0.0005970374507360089
10,delta_phi_rad,2.543082787833219,2.7144176165949068,2.6273539388049296,187,-0.008446182308498305,0.008393488536012019,0.008419835422255162,0.22975585047814162,0.008419835422255162,0.0007207708429180955
10,delta_phi_rad,2.7144176165949068,2.897295767377901,2.8043663582806784,245,-0.008567454239366494,0.009222828371121048,0.00889514130524377,0.20095960919474987,0.00889514130524377,0.0004802506270239056
10,delta_phi_rad,2.897295767377901,3.092494947109918,2.993304615454149,229,-0.007464714560554738,0.008479256140695595,0.007971985350625167,0.20743327908210565,0.007971985350625167,0.0006313913592095781
10,delta_phi_rad,3.092494947109918,3.3008452590794746,3.1949721884384226,235,-0.00687407172850735,0.007555722618127234,0.0072148971733172924,0.01008829956636699,0.0072148971733172924,0.0005017582916684942
10,delta_phi_rad,3.3008452590794746,3.5232327330299706,3.4102266879865333,274,-0.00806011499407468,0.007355951730736068,0.007708033362405374,0.2673906960763159,0.007708033362405374,0.00041785965218052624
10,delta_phi_rad,3.5232327330299706,3.760603093086394,3.6399835045636864,258,-0.0059246032320208345,0.006382184782186701,0.006153394007103768,0.19585121149329585,0.006153394007103768,0.0005491098461744983
10,delta_phi_rad,3.760603093086394,4.013965779538146,3.8852197011332694,268,-0.006473496776238168,0.006286446801344035,0.006379971788791102,0.19202378917430987,0.006379971788791102,0.0005271726605024745
10,delta_phi_rad,4.013965779538146,4.28439824158096,4.146978168211087,274,-0.005822440496877057,0.005623178991466719,0.005722809744171888,0.011882294412996113,0.005722809744171888,0.00038215183018660225
10,delta_phi_rad,4.28439824158096,4.573050519273266,4.426372058857601,332,-0.0056475176401080416,0.005892809751512499,0.0057701636958102705,0.1723212367988696,0.0057701636958102705,0.0002764130478208043
10,delta_phi_rad,4.573050519273266,4.88115013419214,4.724589522468395,332,-0.0047886647066415836,0.004474431242217828,0.004631547974429706,0.01393649000636871,0.004631547974429706,0.00025231901751410863
10,delta_phi_rad,4.88115013419214,5.2100073095869135,5.042898757493768,359,-0.004442335090776046,0.0042257426748982365,0.004334038882837141,0.23468656618334277,0.004334038882837141,0.0002446192467033721
10,delta_phi_rad,5.2100073095869135,5.5610205422295635,5.382653404574644,374,-0.00425559975090259,0.0044660519377833375,0.004360825844342964,0.1625734751001399,0.004360825844342964,0.00017735036902133752
10,delta_phi_rad,5.5610205422295635,5.935682549656755,5.745298303029596,429,-0.004535267453989706,0.004081581983003735,0.00430842471849672,0.007997608805584738,0.00430842471849672,0.0002158094077691492
10,delta_phi_rad,5.935682549656755,6.335586618094767,6.132375635173041,409,-0.0038986538805410743,0.0039051954558346567,0.0039019246681878655,0.005807427806279585,0.0039019246681878655,0.00012254153001677883
10,delta_phi_rad,6.335586618094767,6.762433378062416,6.5455314845938695,450,-0.004011439366352914,0.0036504035281080325,0.0038309214472304733,0.21013075833041914,0.0038309214472304733,0.00019736970878754214
10,delta_phi_rad,6.762433378062416,7.218038036465943,6.986522836284255,526,-0.003443437950538364,0.0042053778130033415,0.0038244078817708527,0.19341562838361928,0.0038244078817708527,0.00017386245162665816
10,delta_phi_rad,7.218038036465943,7.704338095940986,7.457225048387345,508,-0.003131462137696772,0.003537416212233957,0.0033344391749653645,0.0943373397901691,0.0033344391749653645,0.00013860073640509143
10,delta_phi_rad,7.704338095940986,8.223401594268893,7.959639827338148,541,-0.0035067584405278573,0.003419307178255423,0.00346303280939164,0.19122621307801235,0.00346303280939164,0.00014503747462479413
10,delta_phi_rad,8.223401594268893,8.777435898906349,8.49590374031271,606,-0.002803741923083969,0.0029575241147005824,0.0028806330188922754,0.18053412182363462,0.0028806330188922754,0.00011606512238441145
10,delta_phi_rad,8.777435898906349,9.368797094027785,9.068297301185542,655,-0.0029446126964998596,0.0028960780737675054,0.0029203453851336823,0.17328962973909082,0.0029203453851336823,0.00010961767398121274
10,delta_phi_rad,9.368797094027785,10.0,9.679254668634247,649,-0.0029281749778566637,0.002878373369593365,0.0029032741737250144,0.17422644342342228,0.0029032741737250144,0.00012588333662564343
20,delta_phi_rad,1.0207847284895002,1.0895579424387447,1.0546108801097742,137,-0.009360572579811634,0.00805624604667532,0.008708409313243477,0.01473140901249015,0.008708409313243477,0.0007922664104118517
20,delta_phi_rad,1.0895579424387447,1.16296460634556,1.1256630595426649,194,-0.007656515295802004,0.006444464460495419,0.007050489878148712,0.008114622851716406,0.007050489878148712,0.0007352628960052619
20,delta_phi_rad,1.16296460634556,1.2413168891093835,1.201502229416654,195,-0.004828049897989359,0.00706693131715839,0.005947490607573875,0.006853508493710212,0.005947490607573875,0.0005040107315153594
